region,day,TempMax_Deg,TempMin_Deg,Wind_kmh,Wet_percent,Visibility_km,CloudCoverage_percent,Dayduration_Min
Centre-Val de Loire,2022/12/05,7.0,2.0,15.0,93.0,10.0,60.0,514.0
Corse,2022/12/05,17.0,10.0,8.0,73.0,10.0,46.0,556.0
Île-de-France,2022/12/06,6.0,2.0,6.0,90.0,10.0,59.0,505.0
Bretagne,2022/12/06,8.0,0.0,13.0,92.0,10.0,25.0,511.0
Normandie,2022/12/06,7.0,4.0,10.0,87.0,10.0,93.0,502.0
Occitanie,2022/12/06,10.5,7.0,8.0,84.0,9.5,62.5,545.0
Provence-Alpes-Côte d'Azur,2022/12/06,13.0,8.0,21.0,58.0,10.0,19.0,546.0
Grand Est,2022/12/06,5.0,1.3333333333333333,6.666666666666667,87.33333333333333,9.666666666666666,79.33333333333333,504.0
Hauts-de-France,2022/12/06,6.5,2.5,11.0,94.5,9.4375,78.0,494.0
Nouvelle-Aquitaine,2022/12/06,7.666666666666667,2.0,15.0,88.0,10.0,31.333333333333332,529.3333333333334
Auvergne-Rhône-Alpes,2022/12/06,4.0,-1.0,6.0,92.5,8.375,49.0,531.0
Pays de la Loire,2022/12/06,8.0,1.0,18.0,95.0,10.0,29.0,519.0
Bourgogne-Franche-Comté,2022/12/06,4.5,1.0,12.0,94.0,9.0,79.5,517.5
Centre-Val de Loire,2022/12/06,6.0,1.0,10.0,92.0,10.0,67.0,513.0
Corse,2022/12/06,15.0,8.0,8.0,86.0,10.0,42.0,555.0
Île-de-France,2022/12/07,5.0,2.0,5.0,91.0,10.0,52.0,503.0
Bretagne,2022/12/07,8.0,2.0,12.0,79.0,10.0,37.0,509.0
Normandie,2022/12/07,5.0,3.0,5.0,95.0,8.0,84.0,501.0
Occitanie,2022/12/07,9.0,5.5,11.5,86.5,8.4375,75.5,544.0
Provence-Alpes-Côte d'Azur,2022/12/07,11.0,8.0,21.0,82.0,8.75,74.0,545.0
Grand Est,2022/12/07,4.0,1.3333333333333333,3.6666666666666665,84.0,9.0,57.666666666666664,501.6666666666667
Hauts-de-France,2022/12/07,4.5,2.0,8.0,84.0,10.0,45.5,493.0
Nouvelle-Aquitaine,2022/12/07,6.666666666666667,-1.0,11.666666666666666,90.33333333333333,9.0,44.333333333333336,527.6666666666666
Auvergne-Rhône-Alpes,2022/12/07,6.0,-1.5,5.5,90.5,9.9375,48.5,530.0
Pays de la Loire,2022/12/07,9.0,0.0,19.0,81.0,10.0,13.0,516.0
Bourgogne-Franche-Comté,2022/12/07,4.0,-1.5,7.0,87.0,10.0,25.0,516.0
Centre-Val de Loire,2022/12/07,5.0,0.0,13.0,92.0,10.0,38.0,512.0
Corse,2022/12/07,14.0,10.0,5.0,65.0,10.0,46.0,554.0
Île-de-France,2022/12/08,6.0,-1.0,11.0,84.0,10.0,7.0,502.0
Bretagne,2022/12/08,8.0,-2.0,14.0,89.0,10.0,1.0,508.0
Normandie,2022/12/08,4.0,-1.0,9.0,94.0,10.0,18.0,499.0
Occitanie,2022/12/08,11.0,7.5,10.5,93.0,7.375,82.0,543.0
Provence-Alpes-Côte d'Azur,2022/12/08,14.0,12.0,15.0,90.0,9.875,68.0,544.0
Grand Est,2022/12/08,3.0,-1.3333333333333333,13.0,88.33333333333333,9.333333333333334,37.0,500.6666666666667
Hauts-de-France,2022/12/08,3.0,-2.0,9.0,94.5,8.5,29.0,491.5
Nouvelle-Aquitaine,2022/12/08,6.666666666666667,1.6666666666666667,14.666666666666666,89.66666666666667,8.666666666666666,57.0,526.6666666666666
Auvergne-Rhône-Alpes,2022/12/08,3.0,1.5,3.5,99.0,5.375,100.0,529.0
Pays de la Loire,2022/12/08,8.0,-2.0,21.0,92.0,10.0,3.0,515.0
Bourgogne-Franche-Comté,2022/12/08,4.5,-0.5,12.5,88.0,9.0,67.0,515.0
Centre-Val de Loire,2022/12/08,6.0,-1.0,14.0,92.0,10.0,8.0,511.0
Corse,2022/12/08,16.0,12.0,17.0,90.0,9.875,77.0,553.0
Île-de-France,2022/12/09,5.0,-1.0,8.0,84.0,10.0,3.0,501.0
Bretagne,2022/12/09,6.0,-1.0,10.0,93.0,10.0,17.0,507.0
Normandie,2022/12/09,5.0,0.0,6.0,94.0,9.625,55.0,498.0
Occitanie,2022/12/09,9.5,5.0,17.0,93.5,8.75,66.5,542.5
Provence-Alpes-Côte d'Azur,2022/12/09,12.0,10.0,28.0,82.0,10.0,50.0,543.0
Grand Est,2022/12/09,3.3333333333333335,-1.0,10.333333333333334,77.33333333333333,10.0,60.333333333333336,499.6666666666667
Hauts-de-France,2022/12/09,4.0,-2.5,3.5,88.0,10.0,5.5,490.5
Nouvelle-Aquitaine,2022/12/09,6.666666666666667,-2.0,12.0,91.0,8.666666666666666,16.0,525.6666666666666
Auvergne-Rhône-Alpes,2022/12/09,2.5,1.0,8.0,98.5,3.5,93.0,528.0
Pays de la Loire,2022/12/09,6.0,-2.0,9.0,91.0,10.0,24.0,514.0
Bourgogne-Franche-Comté,2022/12/09,3.0,-2.0,7.5,95.5,7.625,67.0,514.0
Centre-Val de Loire,2022/12/09,3.0,-2.0,10.0,91.0,10.0,7.0,510.0
Corse,2022/12/09,15.0,10.0,14.0,95.0,9.25,84.0,552.0
Île-de-France,2022/12/10,3.0,-1.0,7.0,75.0,10.0,25.0,500.0
Bretagne,2022/12/10,5.0,-3.0,15.0,90.0,10.0,23.0,506.0
Normandie,2022/12/10,4.0,-2.0,16.0,83.0,10.0,83.0,497.0
Occitanie,2022/12/10,6.5,0.0,9.0,62.5,10.0,29.5,541.5
Provence-Alpes-Côte d'Azur,2022/12/10,7.0,3.0,47.0,70.0,10.0,19.0,542.0
Grand Est,2022/12/10,1.6666666666666667,-3.0,5.666666666666667,82.0,10.0,44.0,498.6666666666667
Hauts-de-France,2022/12/10,2.5,-1.5,13.0,85.5,10.0,72.0,489.0
Nouvelle-Aquitaine,2022/12/10,4.0,-2.3333333333333335,9.0,86.33333333333333,9.666666666666666,18.666666666666668,524.6666666666666
Auvergne-Rhône-Alpes,2022/12/10,0.0,-6.0,8.0,95.0,7.25,62.5,527.0
Pays de la Loire,2022/12/10,6.0,-2.0,8.0,88.0,10.0,14.0,514.0
Bourgogne-Franche-Comté,2022/12/10,2.0,-6.0,10.5,92.5,6.625,18.0,513.5
Centre-Val de Loire,2022/12/10,3.0,-2.0,5.0,91.0,10.0,13.0,508.0
Corse,2022/12/10,10.0,8.0,20.0,69.0,10.0,70.0,551.0
Île-de-France,2022/12/11,3.0,-1.0,10.0,75.0,10.0,61.0,499.0
Bretagne,2022/12/11,5.0,-1.0,13.0,93.0,9.0,59.0,505.0
Normandie,2022/12/11,3.0,-2.0,14.0,95.0,8.875,50.0,496.0
Occitanie,2022/12/11,8.0,0.5,8.5,63.0,9.1875,32.5,541.5
Provence-Alpes-Côte d'Azur,2022/12/11,10.0,3.0,24.0,55.0,10.0,17.0,542.0
Grand Est,2022/12/11,1.0,-3.3333333333333335,7.0,86.0,10.0,48.666666666666664,497.6666666666667
Hauts-de-France,2022/12/11,2.0,-2.0,17.0,91.5,8.6875,72.5,488.0
Nouvelle-Aquitaine,2022/12/11,5.666666666666667,-2.3333333333333335,9.333333333333334,63.333333333333336,9.958333333333334,47.666666666666664,524.3333333333334
Auvergne-Rhône-Alpes,2022/12/11,2.0,-8.0,5.5,80.0,10.0,18.0,526.0
Pays de la Loire,2022/12/11,5.0,-1.0,14.0,91.0,10.0,71.0,513.0
Bourgogne-Franche-Comté,2022/12/11,1.0,-6.0,4.0,88.0,10.0,10.5,512.5
Centre-Val de Loire,2022/12/11,3.0,-2.0,8.0,71.0,10.0,35.0,508.0
Corse,2022/12/11,13.0,7.0,12.0,65.0,10.0,12.0,550.0
Île-de-France,2022/12/12,2.0,-2.0,17.0,66.0,10.0,39.0,499.0
Bretagne,2022/12/12,4.0,-2.0,22.0,58.0,10.0,52.0,505.0
Normandie,2022/12/12,3.0,-3.0,21.0,79.0,10.0,61.0,495.0
Occitanie,2022/12/12,11.0,5.5,14.0,92.0,6.25,83.0,540.5
Provence-Alpes-Côte d'Azur,2022/12/12,9.0,6.0,15.0,86.0,7.0,98.0,541.0
Grand Est,2022/12/12,1.0,-4.333333333333333,17.666666666666668,76.0,10.0,31.666666666666668,497.0
Hauts-de-France,2022/12/12,0.5,-4.5,17.5,81.5,10.0,39.5,487.0
Nouvelle-Aquitaine,2022/12/12,8.333333333333334,1.3333333333333333,10.333333333333334,87.66666666666667,6.875,82.33333333333333,523.3333333333334
Auvergne-Rhône-Alpes,2022/12/12,5.0,-1.0,7.0,97.0,5.625,89.0,525.5
Pays de la Loire,2022/12/12,6.0,-2.0,19.0,64.0,9.875,41.0,512.0
Bourgogne-Franche-Comté,2022/12/12,1.5,-5.0,9.5,70.0,10.0,48.5,511.5
Centre-Val de Loire,2022/12/12,4.0,-3.0,18.0,61.0,10.0,34.0,507.0
Corse,2022/12/12,11.0,6.0,6.0,90.0,7.875,95.0,550.0
Île-de-France,2022/12/13,4.0,2.0,8.0,98.0,5.75,100.0,498.0
Bretagne,2022/12/13,14.0,8.0,14.0,98.0,5.5,82.0,504.0
Normandie,2022/12/13,3.0,1.0,17.0,98.0,4.5,100.0,494.0
Occitanie,2022/12/13,14.0,7.5,11.0,81.0,8.8125,76.5,539.5
Provence-Alpes-Côte d'Azur,2022/12/13,10.0,7.0,10.0,79.0,8.875,85.0,540.0
Grand Est,2022/12/13,3.0,-0.6666666666666666,6.666666666666667,99.0,2.4583333333333335,100.0,496.0
Hauts-de-France,2022/12/13,-0.5,-2.0,15.0,97.0,4.8125,97.0,486.5
Nouvelle-Aquitaine,2022/12/13,11.333333333333334,8.666666666666666,16.333333333333332,96.0,8.666666666666666,84.0,523.0
Auvergne-Rhône-Alpes,2022/12/13,10.5,5.0,8.0,96.5,4.75,81.0,524.5
Pays de la Loire,2022/12/13,15.0,10.0,18.0,96.0,8.875,65.0,512.0
Bourgogne-Franche-Comté,2022/12/13,8.0,5.5,16.5,97.5,6.625,100.0,510.5
Centre-Val de Loire,2022/12/13,11.0,8.0,18.0,97.0,7.625,100.0,506.0
Corse,2022/12/13,15.0,12.0,8.0,94.0,9.75,75.0,549.0
Île-de-France,2022/12/14,2.0,-1.0,12.0,75.0,10.0,76.0,497.0
Bretagne,2022/12/14,1.0,-2.0,21.0,88.0,7.625,79.0,503.0
Normandie,2022/12/14,3.0,-2.0,16.0,85.0,10.0,51.0,494.0
Occitanie,2022/12/14,12.0,9.0,13.0,86.0,8.9375,82.0,539.0
Provence-Alpes-Côte d'Azur,2022/12/14,12.0,10.0,15.0,84.0,9.5,85.0,540.0
Grand Est,2022/12/14,0.6666666666666666,-2.0,12.666666666666666,88.33333333333333,7.708333333333333,81.33333333333333,495.3333333333333
Hauts-de-France,2022/12/14,4.0,-2.0,9.0,62.5,10.0,32.5,485.5
Nouvelle-Aquitaine,2022/12/14,9.0,5.666666666666667,13.333333333333334,95.33333333333333,6.791666666666667,90.33333333333333,522.3333333333334
Auvergne-Rhône-Alpes,2022/12/14,7.5,4.0,6.0,97.0,3.75,80.0,524.0
Pays de la Loire,2022/12/14,2.0,0.0,30.0,90.0,10.0,98.0,511.0
Bourgogne-Franche-Comté,2022/12/14,3.5,1.5,14.5,98.0,5.6875,100.0,510.0
Centre-Val de Loire,2022/12/14,1.0,-2.0,19.0,95.0,7.0,77.0,505.0
Corse,2022/12/14,17.0,11.0,6.0,93.0,9.25,83.0,549.0
Île-de-France,2022/12/15,4.0,-2.0,11.0,80.0,10.0,2.0,496.0
Bretagne,2022/12/15,5.0,-2.0,12.0,90.0,10.0,11.0,503.0
Normandie,2022/12/15,5.0,1.0,8.0,84.0,10.0,26.0,494.0
Occitanie,2022/12/15,9.5,6.0,11.0,91.5,7.875,73.5,539.0
Provence-Alpes-Côte d'Azur,2022/12/15,11.0,9.0,21.0,88.0,10.0,49.0,540.0
Grand Est,2022/12/15,0.6666666666666666,-6.666666666666667,9.333333333333334,94.66666666666667,7.5,17.666666666666668,495.3333333333333
Hauts-de-France,2022/12/15,1.0,-3.0,9.5,82.5,10.0,7.5,485.0
Nouvelle-Aquitaine,2022/12/15,7.0,-0.3333333333333333,18.0,76.0,10.0,22.333333333333332,521.6666666666666
Auvergne-Rhône-Alpes,2022/12/15,3.0,-1.5,7.0,91.0,6.8125,61.5,524.0
Pays de la Loire,2022/12/15,6.0,-2.0,21.0,89.0,10.0,15.0,510.0
Bourgogne-Franche-Comté,2022/12/15,3.5,-3.0,17.5,83.0,10.0,24.0,509.5
Centre-Val de Loire,2022/12/15,3.0,-3.0,15.0,89.0,10.0,3.0,504.0
Corse,2022/12/15,14.0,10.0,11.0,95.0,10.0,85.0,548.0
Île-de-France,2022/12/16,1.0,-4.0,9.0,83.0,10.0,5.0,495.0
Bretagne,2022/12/16,3.0,-4.0,19.0,83.0,10.0,30.0,502.0
Normandie,2022/12/16,1.0,-6.0,14.0,82.0,10.0,26.0,493.0
Occitanie,2022/12/16,10.5,2.0,8.0,79.5,10.0,6.0,538.5
Provence-Alpes-Côte d'Azur,2022/12/16,13.0,4.0,24.0,83.0,10.0,2.0,539.0
Grand Est,2022/12/16,-1.0,-8.333333333333334,8.666666666666666,94.0,5.666666666666667,18.666666666666668,494.6666666666667
Hauts-de-France,2022/12/16,1.0,-3.5,11.0,73.5,10.0,20.0,484.5
Nouvelle-Aquitaine,2022/12/16,6.666666666666667,-2.6666666666666665,11.666666666666666,73.0,10.0,13.0,521.3333333333334
Auvergne-Rhône-Alpes,2022/12/16,3.0,-3.5,6.0,94.0,8.375,26.0,523.5
Pays de la Loire,2022/12/16,6.0,-3.0,22.0,93.0,10.0,11.0,510.0
Bourgogne-Franche-Comté,2022/12/16,1.0,-6.0,14.0,85.0,8.0,34.0,509.5
Centre-Val de Loire,2022/12/16,2.0,-3.0,14.0,90.0,10.0,10.0,504.0
Corse,2022/12/16,14.0,7.0,8.0,83.0,10.0,46.0,548.0
Île-de-France,2022/12/17,2.0,-3.0,10.0,58.0,10.0,40.0,496.0
Bretagne,2022/12/17,10.0,-4.0,22.0,88.0,8.0,66.0,502.0
Normandie,2022/12/17,6.0,-6.0,18.0,90.0,8.0,65.0,492.0
Occitanie,2022/12/17,12.0,4.0,12.0,75.0,10.0,31.0,538.0
Provence-Alpes-Côte d'Azur,2022/12/17,14.0,11.0,24.0,74.0,10.0,34.0,538.0
Grand Est,2022/12/17,-3.0,-10.666666666666666,10.0,88.0,6.916666666666667,33.333333333333336,494.3333333333333
Hauts-de-France,2022/12/17,1.5,-3.5,21.0,60.5,10.0,53.0,484.0
Nouvelle-Aquitaine,2022/12/17,10.0,0.3333333333333333,17.666666666666668,80.33333333333333,10.0,38.666666666666664,521.3333333333334
Auvergne-Rhône-Alpes,2022/12/17,6.5,-2.0,8.5,69.5,10.0,22.0,523.0
Pays de la Loire,2022/12/17,10.0,-1.0,23.0,89.0,8.875,68.0,510.0
Bourgogne-Franche-Comté,2022/12/17,3.0,-6.0,8.0,93.5,8.5,25.5,508.5
Centre-Val de Loire,2022/12/17,4.0,-5.0,11.0,76.0,10.0,34.0,504.0
Corse,2022/12/17,15.0,7.0,9.0,75.0,10.0,10.0,548.0
Île-de-France,2022/12/18,10.0,6.0,19.0,76.0,9.0,66.0,495.0
Bretagne,2022/12/18,13.0,9.0,34.0,91.0,9.875,79.0,502.0
Normandie,2022/12/18,11.0,8.0,36.0,85.0,8.0,78.0,493.0
Occitanie,2022/12/18,14.0,10.5,23.5,73.0,10.0,67.5,538.0
Provence-Alpes-Côte d'Azur,2022/12/18,14.0,12.0,29.0,78.0,10.0,80.0,539.0
Grand Est,2022/12/18,6.666666666666667,2.3333333333333335,13.333333333333334,95.0,7.166666666666667,63.666666666666664,494.3333333333333
Hauts-de-France,2022/12/18,10.0,6.0,32.0,84.5,6.875,80.5,484.0
Nouvelle-Aquitaine,2022/12/18,14.0,8.333333333333334,24.333333333333332,84.0,10.0,30.666666666666668,521.0
Auvergne-Rhône-Alpes,2022/12/18,11.5,2.5,18.5,88.0,10.0,21.5,523.0
Pays de la Loire,2022/12/18,13.0,9.0,33.0,87.0,8.0,72.0,509.0
Bourgogne-Franche-Comté,2022/12/18,12.0,3.5,24.0,91.0,10.0,40.5,508.5
Centre-Val de Loire,2022/12/18,11.0,4.0,16.0,83.0,10.0,53.0,503.0
Corse,2022/12/18,14.0,8.0,10.0,58.0,10.0,7.0,548.0
Île-de-France,2022/12/19,12.0,10.0,18.0,84.0,9.0,87.0,495.0
Bretagne,2022/12/19,14.0,12.0,31.0,92.0,9.0,90.0,501.0
Normandie,2022/12/19,14.0,12.0,30.0,87.0,10.0,97.0,492.0
Occitanie,2022/12/19,16.0,13.0,24.0,81.0,9.5,64.5,537.5
Provence-Alpes-Côte d'Azur,2022/12/19,16.0,13.0,27.0,85.0,10.0,75.0,538.0
Grand Est,2022/12/19,9.333333333333334,6.0,16.666666666666668,91.66666666666667,7.666666666666667,69.0,493.6666666666667
Hauts-de-France,2022/12/19,12.0,10.5,30.5,87.5,8.0,91.5,483.5
Nouvelle-Aquitaine,2022/12/19,13.666666666666666,10.666666666666666,23.333333333333332,80.0,8.458333333333334,75.66666666666667,521.0
Auvergne-Rhône-Alpes,2022/12/19,13.0,7.5,16.5,85.0,10.0,45.5,522.5
Pays de la Loire,2022/12/19,14.0,12.0,33.0,88.0,8.0,82.0,509.0
Bourgogne-Franche-Comté,2022/12/19,14.0,9.0,23.5,81.5,10.0,60.5,508.5
Centre-Val de Loire,2022/12/19,13.0,11.0,20.0,80.0,8.0,70.0,504.0
Corse,2022/12/19,16.0,9.0,8.0,66.0,10.0,7.0,547.0
Île-de-France,2022/12/20,10.0,8.0,16.0,92.0,9.125,62.0,495.0
Bretagne,2022/12/20,13.0,6.0,16.0,92.0,10.0,50.0,502.0
Normandie,2022/12/20,10.0,7.0,24.0,94.0,10.0,67.0,492.0
Occitanie,2022/12/20,15.0,10.5,20.5,91.0,8.9375,55.0,538.0
Provence-Alpes-Côte d'Azur,2022/12/20,17.0,13.0,30.0,95.0,9.875,56.0,539.0
Grand Est,2022/12/20,9.666666666666666,6.666666666666667,19.333333333333332,93.66666666666667,7.416666666666667,85.66666666666667,493.3333333333333
Hauts-de-France,2022/12/20,9.0,6.5,26.0,90.5,7.8125,78.5,483.5
Nouvelle-Aquitaine,2022/12/20,12.666666666666666,7.666666666666667,13.333333333333334,96.66666666666667,6.833333333333333,75.0,520.3333333333334
Auvergne-Rhône-Alpes,2022/12/20,9.0,6.5,10.0,94.5,7.375,82.5,522.5
Pays de la Loire,2022/12/20,12.0,8.0,14.0,94.0,9.875,72.0,509.0
Bourgogne-Franche-Comté,2022/12/20,11.0,9.0,27.0,95.0,8.0,85.5,508.5
Centre-Val de Loire,2022/12/20,10.0,7.0,15.0,95.0,8.125,77.0,503.0
Corse,2022/12/20,13.0,9.0,10.0,93.0,10.0,66.0,547.0
Île-de-France,2022/12/21,13.0,10.0,19.0,93.0,9.75,86.0,495.0
Bretagne,2022/12/21,14.0,12.0,27.0,97.0,9.875,98.0,501.0
Normandie,2022/12/21,14.0,10.0,26.0,91.0,9.0,77.0,492.0
Occitanie,2022/12/21,17.0,11.0,14.5,76.0,10.0,35.5,537.5
Provence-Alpes-Côte d'Azur,2022/12/21,16.0,12.0,19.0,78.0,10.0,19.0,538.0
Grand Est,2022/12/21,11.666666666666666,8.666666666666666,22.333333333333332,92.66666666666667,8.875,92.66666666666667,493.6666666666667
Hauts-de-France,2022/12/21,12.0,8.5,28.0,92.0,9.5,83.5,483.0
Nouvelle-Aquitaine,2022/12/21,13.666666666666666,11.666666666666666,16.666666666666668,94.0,8.166666666666666,93.0,521.0
Auvergne-Rhône-Alpes,2022/12/21,12.0,8.0,6.5,90.5,7.9375,79.0,522.5
Pays de la Loire,2022/12/21,15.0,12.0,30.0,97.0,9.5,98.0,509.0
Bourgogne-Franche-Comté,2022/12/21,12.0,10.0,23.0,93.0,8.8125,97.5,508.5
Centre-Val de Loire,2022/12/21,14.0,11.0,21.0,90.0,9.875,93.0,503.0
Corse,2022/12/21,15.0,11.0,9.0,88.0,10.0,61.0,547.0
Île-de-France,2022/12/22,15.0,14.0,30.0,91.0,9.0,93.0,495.0
Bretagne,2022/12/22,15.0,14.0,41.0,92.0,9.0,90.0,502.0
Normandie,2022/12/22,14.0,13.0,37.0,91.0,7.0,74.0,492.0
Occitanie,2022/12/22,17.0,12.5,9.5,75.5,10.0,21.5,538.0
Provence-Alpes-Côte d'Azur,2022/12/22,16.0,12.0,13.0,79.0,10.0,17.0,539.0
Grand Est,2022/12/22,13.666666666666666,12.0,36.0,93.66666666666667,7.208333333333333,99.0,493.6666666666667
Hauts-de-France,2022/12/22,14.5,12.5,38.5,93.0,8.8125,93.5,484.0
Nouvelle-Aquitaine,2022/12/22,15.0,13.0,23.0,91.33333333333333,9.166666666666666,85.33333333333333,520.3333333333334
Auvergne-Rhône-Alpes,2022/12/22,14.5,11.0,12.0,90.0,8.875,77.0,523.0
Pays de la Loire,2022/12/22,14.0,13.0,40.0,92.0,9.875,90.0,509.0
Bourgogne-Franche-Comté,2022/12/22,13.5,11.0,30.0,94.0,5.6875,98.0,508.5
Centre-Val de Loire,2022/12/22,15.0,14.0,31.0,94.0,6.5,100.0,503.0
Corse,2022/12/22,17.0,13.0,10.0,86.0,10.0,46.0,547.0
Île-de-France,2022/12/23,12.0,10.0,18.0,80.0,10.0,88.0,496.0
Bretagne,2022/12/23,13.0,9.0,19.0,93.0,9.0,84.0,501.0
Normandie,2022/12/23,12.0,8.0,19.0,93.0,10.0,69.0,492.0
Occitanie,2022/12/23,18.0,11.0,9.5,77.0,10.0,7.5,537.5
Provence-Alpes-Côte d'Azur,2022/12/23,19.0,13.0,16.0,81.0,10.0,8.0,538.0
Grand Est,2022/12/23,11.0,9.333333333333334,19.0,86.66666666666667,10.0,87.66666666666667,493.6666666666667
Hauts-de-France,2022/12/23,11.5,9.0,23.0,88.0,10.0,68.0,484.0
Nouvelle-Aquitaine,2022/12/23,12.666666666666666,10.0,8.333333333333334,96.33333333333333,6.5,87.0,521.0
Auvergne-Rhône-Alpes,2022/12/23,12.0,9.5,4.5,91.0,9.6875,63.5,523.0
Pays de la Loire,2022/12/23,12.0,10.0,19.0,94.0,9.0,96.0,510.0
Bourgogne-Franche-Comté,2022/12/23,10.5,9.0,10.5,95.5,5.875,92.0,508.5
Centre-Val de Loire,2022/12/23,11.0,9.0,18.0,92.0,10.0,90.0,504.0
Corse,2022/12/23,18.0,12.0,7.0,90.0,10.0,20.0,547.0
Île-de-France,2022/12/24,15.0,9.0,23.0,95.0,9.0,68.0,495.0
Bretagne,2022/12/24,14.0,9.0,33.0,98.0,8.375,82.0,502.0
Normandie,2022/12/24,12.0,10.0,29.0,95.0,9.75,90.0,493.0
Occitanie,2022/12/24,17.0,11.0,20.0,77.0,10.0,30.0,538.5
Provence-Alpes-Côte d'Azur,2022/12/24,17.0,12.0,25.0,82.0,10.0,11.0,539.0
Grand Est,2022/12/24,12.333333333333334,7.666666666666667,18.333333333333332,95.66666666666667,6.25,59.666666666666664,494.3333333333333
Hauts-de-France,2022/12/24,12.0,9.0,29.5,95.0,8.5,93.5,484.0
Nouvelle-Aquitaine,2022/12/24,16.0,8.666666666666666,26.0,89.33333333333333,9.25,33.666666666666664,521.3333333333334
Auvergne-Rhône-Alpes,2022/12/24,17.5,7.5,11.5,83.5,10.0,14.0,523.5
Pays de la Loire,2022/12/24,15.0,10.0,40.0,94.0,8.375,60.0,509.0
Bourgogne-Franche-Comté,2022/12/24,14.0,7.0,21.0,95.5,6.375,51.0,509.0
Centre-Val de Loire,2022/12/24,15.0,8.0,29.0,97.0,7.0,53.0,504.0
Corse,2022/12/24,19.0,13.0,8.0,77.0,10.0,0.0,548.0
Île-de-France,2022/12/25,9.0,8.0,16.0,94.0,8.75,57.0,496.0
Bretagne,2022/12/25,10.0,6.0,15.0,90.0,9.75,62.0,503.0
Normandie,2022/12/25,10.0,7.0,24.0,85.0,10.0,64.0,493.0
Occitanie,2022/12/25,14.5,11.0,12.0,86.0,10.0,42.5,539.0
Provence-Alpes-Côte d'Azur,2022/12/25,18.0,13.0,16.0,87.0,10.0,15.0,540.0
Grand Est,2022/12/25,10.0,6.0,23.333333333333332,91.66666666666667,9.166666666666666,60.666666666666664,494.3333333333333
Hauts-de-France,2022/12/25,9.5,6.5,31.0,85.5,10.0,57.5,485.0
Nouvelle-Aquitaine,2022/12/25,12.333333333333334,10.333333333333334,20.666666666666668,87.33333333333333,9.333333333333334,68.66666666666667,521.3333333333334
Auvergne-Rhône-Alpes,2022/12/25,13.0,7.5,12.5,79.0,9.0,44.0,523.0
Pays de la Loire,2022/12/25,10.0,7.0,13.0,95.0,8.875,53.0,510.0
Bourgogne-Franche-Comté,2022/12/25,12.0,8.0,27.5,92.5,8.5,66.0,509.0
Centre-Val de Loire,2022/12/25,9.0,8.0,15.0,98.0,9.125,64.0,504.0
Corse,2022/12/25,21.0,13.0,10.0,71.0,10.0,3.0,548.0
Île-de-France,2022/12/26,7.0,4.0,13.0,70.0,10.0,41.0,497.0
Bretagne,2022/12/26,10.0,3.0,23.0,82.0,10.0,64.0,503.0
Normandie,2022/12/26,8.0,3.0,25.0,80.0,10.0,52.0,493.0
Occitanie,2022/12/26,14.5,8.5,9.0,83.0,10.0,37.0,538.5
Provence-Alpes-Côte d'Azur,2022/12/26,17.0,12.0,25.0,78.0,10.0,5.0,539.0
Grand Est,2022/12/26,6.0,1.6666666666666667,9.333333333333334,82.66666666666667,10.0,33.0,495.0
Hauts-de-France,2022/12/26,7.0,2.5,23.0,88.5,10.0,41.5,485.5
Nouvelle-Aquitaine,2022/12/26,10.333333333333334,4.0,7.333333333333333,89.66666666666667,7.916666666666667,32.333333333333336,522.3333333333334
Auvergne-Rhône-Alpes,2022/12/26,11.5,5.0,4.5,94.0,7.5,40.0,524.0
Pays de la Loire,2022/12/26,10.0,3.0,19.0,78.0,10.0,48.0,511.0
Bourgogne-Franche-Comté,2022/12/26,8.0,2.5,4.5,90.0,9.4375,43.0,510.0
Centre-Val de Loire,2022/12/26,7.0,3.0,11.0,85.0,10.0,34.0,505.0
Corse,2022/12/26,18.0,11.0,8.0,68.0,10.0,5.0,548.0
Île-de-France,2022/12/27,11.0,6.0,22.0,94.0,10.0,93.0,497.0
Bretagne,2022/12/27,12.0,8.0,40.0,95.0,10.0,83.0,503.0
Normandie,2022/12/27,12.0,9.0,41.0,86.0,9.0,81.0,494.0
Occitanie,2022/12/27,13.5,7.5,10.0,74.0,10.0,30.0,539.5
Provence-Alpes-Côte d'Azur,2022/12/27,13.0,10.0,9.0,62.0,10.0,24.0,540.0
Grand Est,2022/12/27,9.0,3.0,19.0,92.0,9.333333333333334,42.666666666666664,495.6666666666667
Hauts-de-France,2022/12/27,10.0,6.0,34.0,91.5,9.5,91.0,485.5
Nouvelle-Aquitaine,2022/12/27,12.666666666666666,5.333333333333333,17.333333333333332,97.33333333333333,7.0,58.666666666666664,522.3333333333334
Auvergne-Rhône-Alpes,2022/12/27,12.0,3.0,8.0,76.5,10.0,21.5,524.5
Pays de la Loire,2022/12/27,12.0,7.0,35.0,95.0,10.0,58.0,511.0
Bourgogne-Franche-Comté,2022/12/27,12.0,3.5,12.0,92.0,8.0,33.5,510.5
Centre-Val de Loire,2022/12/27,11.0,6.0,22.0,97.0,10.0,90.0,506.0
Corse,2022/12/27,16.0,10.0,9.0,64.0,10.0,6.0,549.0
Île-de-France,2022/12/28,11.0,10.0,26.0,81.0,10.0,88.0,497.0
Bretagne,2022/12/28,11.0,9.0,23.0,92.0,10.0,70.0,504.0
Normandie,2022/12/28,11.0,8.0,29.0,82.0,10.0,64.0,495.0
