25/01/2020 13:00 | zone=1 | sensor=AQ-03 | pm25=NA | no2=20.12
05/06/2020 10:00 | zone=3 | sensor=AQ-01 | pm25= | no2=72.02
07/12/2022 09:00 | zone=2 | sensor=AQ-01 | pm25=-5 | no2=17.88
11/08/2019 20:00 | zone=7 | sensor=AQ-99 | pm25=-5 | no2=
25/07/2022 15:00 | zone=999 | sensor=AQ-02 | pm25=12.71 | no2=N/A
19/05/2019 18:00 | zone=2 | sensor=AQ-02 | pm25=-5 | no2=-1
20/11/2020 04:00 | zone=9 | sensor=AQ-01 | pm25=-5 | no2=45.51
28/05/2021 23:00 | zone=1 | sensor=AQ-01 | pm25=12,3 | no2=38.86
03/09/2020 19:00 | zone=2 | sensor=AQ-01 | pm25=4.42 | no2=40,7
28/05/2021 14:00 | zone=10 | sensor=AQ-03 | pm25=11.74 | no2=-1
30/03/2022 13:00 | zone=1 | sensor=AQ-99 | pm25=12,3 | no2=
23/09/2021 14:00 | zone=4 | sensor=AQ-02 | pm25=NA | no2=21.09
23/09/2021 21:00 | zone=2 | sensor=AQ-01 | pm25=NA | no2=N/A
05/09/2021 06:00 | zone=4 | sensor=AQ-99 | pm25=12,3 | no2=
09/11/2020 01:00 | zone=6 | sensor=AQ-01 | pm25=-5 | no2=
09/02/2022 12:00 | zone=3 | sensor=AQ-02 | pm25=-5 | no2=
26/12/2019 18:00 | zone=4 | sensor=AQ-03 | pm25=-5 | no2=-1
23/02/2022 18:00 | zone=2 | sensor=AQ-99 | pm25=-5 | no2=
12/09/2021 20:00 | zone=7 | sensor=AQ-02 | pm25= | no2=51.3
02/08/2022 18:00 || zone=9 || sensor=AQ-99 || pm25= || no2=36.43
18/01/2020 00:00 | zone=8 | sensor=AQ-02 | pm25=12,3 | no2=
06/04/2022 15:00 | zone=4 | sensor=AQ-01 | pm25=-5 | no2=-1
10/10/2020 10:00 | zone=7 | sensor=AQ-03 | pm25= | no2=
16/02/2021 21:00 | zone=2 | sensor=AQ-01 | pm25=-5 | no2=N/A
14/01/2022 00:00 | zone=3 | sensor=AQ-03 | pm25=12,3 | no2=40,7
21/02/2019 08:00 | zone=1 | sensor=AQ-03 | pm25=15.51 | no2=56.67
29/01/2020 01:00 | zone=3 | sensor=AQ-03 | pm25= | no2=-1
23/07/2019 03:00 | zone=2 | sensor=AQ-99 | pm25=10.99 | no2=50.83
22/08/2020 17:00 | zone=10 | sensor=AQ-01 | pm25=12,3 | no2=-1
19/05/2021 19:00 | zone=1 | sensor=AQ-99 | pm25=NA | no2=30.38
28/10/2022 22:00 | zone=8 | sensor=AQ-99 | pm25=NA | no2=28.52
22/04/2022 13:00 | zone=999 | sensor=AQ-99 | pm25=-5 | no2=-1
22/10/2019 12:00 | zone=2 | sensor=AQ-03 | pm25= | no2=40,7
08/11/2020 10:00 | zone=5 | sensor=AQ-99 | pm25=-5 | no2=
30/12/2019 02:00 | zone=1 | sensor=AQ-99 | pm25= | no2=41.06
23/05/2021 00:00 | zone=4 | sensor=AQ-01 | pm25= | no2=
12/11/2022 16:00 | zone=2 | sensor=AQ-03 | pm25=NA | no2=21.54
24/08/2020 12:00 | zone=2 | sensor=AQ-01 | pm25= | no2=39.41
15/08/2021 04:00 | zone=3 | sensor=AQ-03 | pm25=-5 | no2=30.51
18/10/2022 10:00 | zone=8 | sensor=AQ-03 | pm25=10.5 | no2=40,7
18/09/2019 03:00 | zone=8 | sensor=AQ-01 | pm25=12,3 | no2=40,7
04/10/2020 10:00 | zone=4 | sensor=AQ-02 | pm25=12,3 | no2=
04/11/2021 10:00 | zone=5 | sensor=AQ-01 | pm25=-5 | no2=
23/07/2020 22:00 | zone=9 | sensor=AQ-01 | pm25= | no2=40,7
26/09/2021 19:00 | zone=4 | sensor=AQ-02 | pm25= | no2=-1
27/12/2019 12:00 | zone=8 | sensor=AQ-99 | pm25= | no2=14.98
01/08/2020 06:00 | zone=999 | sensor=AQ-03 | pm25=NA | no2=
16/08/2019 01:00 | zone=1 | sensor=AQ-99 | pm25=8.35 | no2=
04/07/2020 04:00 | zone=9 | sensor=AQ-99 | pm25=5.89 | no2=N/A
23/06/2021 13:00 | zone=5 | sensor=AQ-01 | pm25=-5 | no2=17.15
28/05/2022 14:00 | zone=3 | sensor=AQ-01 | pm25=-5 | no2=
31/01/2022 08:00 | zone=7 | sensor=AQ-02 | pm25=12,3 | no2=
31/05/2020 17:00 | zone=8 | sensor=AQ-99 | pm25=-5 | no2=-1
11/03/2021 20:00 | zone=2 | sensor=AQ-01 | pm25=NA | no2=40,7
19/12/2019 13:00 | zone=4 | sensor=AQ-01 | pm25=NA | no2=N/A
18/09/2019 20:00 | zone=9 | sensor=AQ-02 | pm25= | no2=40.32
13/02/2022 19:00 | zone=6 | sensor=AQ-01 | pm25=12,3 | no2=N/A
12/07/2019 18:00 | zone=7 | sensor=AQ-01 | pm25=NA | no2=40,7
25/12/2022 23:00 | zone=4 | sensor=AQ-02 | pm25=12,3 | no2=-1
27/08/2020 06:00 | zone=5 | sensor=AQ-03 | pm25=-5 | no2=22.73
22/06/2021 15:00 | zone=2 | sensor=AQ-01 | pm25= | no2=
15/04/2019 15:00 | zone=4 | sensor=AQ-02 | pm25= | no2=N/A
08/11/2021 09:00 | zone=5 | sensor=AQ-01 | pm25=23.07 | no2=-1
17/11/2020 14:00 | zone=3 | sensor=AQ-02 | pm25=9.13 | no2=40,7
25/02/2020 21:00 | zone=7 | sensor=AQ-03 | pm25= | no2=
13/01/2022 07:00 | zone=1 | sensor=AQ-99 | pm25=7.17 | no2=
17/08/2019 04:00 | zone=9 | sensor=AQ-02 | pm25=12,3 | no2=-1
21/02/2019 11:00 | zone=10 | sensor=AQ-02 | pm25=NA | no2=N/A
09/04/2022 16:00 | zone=3 | sensor=AQ-03 | pm25=NA | no2=40,7
25/11/2019 07:00 | zone=5 | sensor=AQ-01 | pm25= | no2=
20/06/2022 04:00 | zone=7 | sensor=AQ-03 | pm25= | no2=17.05
18/09/2021 00:00 | zone=3 | sensor=AQ-01 | pm25=NA | no2=26.83
28/01/2019 02:00 | zone=4 | sensor=AQ-02 | pm25=1.87 | no2=N/A
14/12/2021 07:00 | zone=10 | sensor=AQ-03 | pm25= | no2=N/A
12/08/2020 17:00 | zone=4 | sensor=AQ-99 | pm25= | no2=
08/05/2019 13:00 | zone=3 | sensor=AQ-02 | pm25=26.4 | no2=N/A
10/12/2019 14:00 | zone=9 | sensor=AQ-02 | pm25= | no2=N/A
09/10/2020 21:00 | zone=3 | sensor=AQ-03 | pm25= | no2=
05/05/2020 13:00 | zone=6 | sensor=AQ-01 | pm25=NA | no2=N/A
09/05/2020 11:00 | zone=10 | sensor=AQ-01 | pm25=14.92 | no2=42.42
22/02/2022 00:00 | zone=9 | sensor=AQ-03 | pm25=12,3 | no2=40,7
02/06/2019 21:00 | zone=4 | sensor=AQ-01 | pm25=-5 | no2=
14/05/2021 14:00 | zone=999 | sensor=AQ-02 | pm25=-5 | no2=N/A
23/01/2022 16:00 | zone=7 | sensor=AQ-01 | pm25=12,3 | no2=-1
14/07/2019 01:00 | zone=7 | sensor=AQ-99 | pm25=17.64 | no2=
08/03/2019 17:00 | zone=9 | sensor=AQ-03 | pm25=NA | no2=
07/10/2021 05:00 | zone=5 | sensor=AQ-01 | pm25=17.5 | no2=-1
02/09/2019 16:00 | zone=9 | sensor=AQ-99 | pm25=12,3 | no2=N/A
04/09/2020 01:00 | zone=5 | sensor=AQ-01 | pm25=-5 | no2=40.31
14/04/2019 15:00 | zone=6 | sensor=AQ-99 | pm25=12,3 | no2=13.26
28/09/2021 03:00 | zone=5 | sensor=AQ-99 | pm25= | no2=35.78
13/03/2021 10:00 | zone=7 | sensor=AQ-02 | pm25=NA | no2=40,7
10/03/2022 07:00 | zone=999 | sensor=AQ-03 | pm25=-5 | no2=36.12
19/09/2020 12:00 | zone=9 | sensor=AQ-03 | pm25=-5 | no2=40,7
16/04/2022 09:00 | zone=9 | sensor=AQ-03 | pm25=17.27 | no2=N/A
10/07/2022 06:00 | zone=999 | sensor=AQ-99 | pm25=NA | no2=23.39
13/05/2020 07:00 | zone=5 | sensor=AQ-02 | pm25=-5 | no2=N/A
05/09/2020 17:00 | zone=10 | sensor=AQ-01 | pm25=12,3 | no2=
30/12/2020 04:00 | zone=6 | sensor=AQ-99 | pm25= | no2=N/A
25/09/2020 08:00 | zone=7 | sensor=AQ-99 | pm25=-5 | no2=57.63
27/09/2019 18:00 | zone=8 | sensor=AQ-03 | pm25=-5 | no2=N/A
09/10/2021 09:00 | zone=2 | sensor=AQ-03 | pm25=NA | no2=N/A
02/07/2020 07:00 | zone=7 | sensor=AQ-01 | pm25=12,3 | no2=47.65
26/06/2022 22:00 | zone=5 | sensor=AQ-02 | pm25=12,3 | no2=N/A
11/04/2020 13:00 | zone=2 | sensor=AQ-01 | pm25= | no2=N/A
01/03/2020 06:00 | zone=4 | sensor=AQ-01 | pm25=12,3 | no2=34.32
22/08/2022 04:00 | zone=5 | sensor=AQ-99 | pm25= | no2=40,7
17/10/2021 16:00 | zone=9 | sensor=AQ-99 | pm25=NA | no2=40,7
17/03/2022 13:00 | zone=3 | sensor=AQ-02 | pm25=NA | no2=N/A
29/10/2019 05:00 | zone=3 | sensor=AQ-03 | pm25=6.99 | no2=N/A
28/06/2020 13:00 | zone=5 | sensor=AQ-02 | pm25=18.52 | no2=46.06
15/08/2020 20:00 | zone=6 | sensor=AQ-03 | pm25=NA | no2=40,7
05/10/2022 11:00 | zone=7 | sensor=AQ-99 | pm25=NA | no2=40,7
12/08/2020 14:00 | zone=2 | sensor=AQ-02 | pm25=12.83 | no2=40,7
18/02/2021 07:00 | zone=6 | sensor=AQ-03 | pm25=12,3 | no2=
21/01/2022 08:00 | zone=6 | sensor=AQ-99 | pm25= | no2=-1
23/03/2020 07:00 | zone=5 | sensor=AQ-01 | pm25=12,3 | no2=N/A
22/12/2020 22:00 | zone=1 | sensor=AQ-03 | pm25= | no2=N/A
10/05/2020 13:00 | zone=8 | sensor=AQ-99 | pm25=12,3 | no2=12.32
06/01/2022 19:00 | zone=999 | sensor=AQ-01 | pm25=-5 | no2=
24/12/2022 08:00 | zone=1 | sensor=AQ-01 | pm25=12,3 | no2=
18/02/2020 03:00 | zone=7 | sensor=AQ-03 | pm25=12,3 | no2=54.62
01/03/2021 07:00 | zone=1 | sensor=AQ-01 | pm25=-5 | no2=50.57
04/07/2022 03:00 | zone=1 | sensor=AQ-03 | pm25=12,3 | no2=23.31
27/04/2020 19:00 | zone=2 | sensor=AQ-01 | pm25=12,3 | no2=-1
29/10/2020 15:00 | zone=5 | sensor=AQ-99 | pm25=12,3 | no2=N/A
27/10/2020 17:00 | zone=8 | sensor=AQ-02 | pm25=-5 | no2=33.86
20/10/2020 03:00 | zone=1 | sensor=AQ-99 | pm25=12,3 | no2=36.41
21/11/2019 10:00 | zone=7 | sensor=AQ-01 | pm25=NA | no2=40,7
27/10/2020 08:00 | zone=999 | sensor=AQ-01 | pm25=NA | no2=-1
19/01/2022 04:00 | zone=10 | sensor=AQ-99 | pm25= | no2=44.46
15/06/2022 05:00 | zone=5 | sensor=AQ-01 | pm25= | no2=-1
12/12/2020 18:00 | zone=2 | sensor=AQ-99 | pm25= | no2=40,7
15/01/2019 14:00 | zone=7 | sensor=AQ-02 | pm25= | no2=N/A
10/08/2020 11:00 | zone=3 | sensor=AQ-03 | pm25=19.64 | no2=N/A
18/12/2019 01:00 | zone=5 | sensor=AQ-02 | pm25= | no2=19.83
16/07/2021 02:00 | zone=5 | sensor=AQ-99 | pm25=18.62 | no2=N/A
12/12/2021 03:00 | zone=3 | sensor=AQ-99 | pm25= | no2=-1
05/04/2021 06:00 | zone=3 | sensor=AQ-99 | pm25= | no2=N/A
10/05/2021 20:00 | zone=6 | sensor=AQ-03 | pm25=12,3 | no2=N/A
18/08/2020 12:00 | zone=3 | sensor=AQ-01 | pm25=15.78 | no2=
04/03/2021 08:00 | zone=7 | sensor=AQ-03 | pm25=12,3 | no2=
09/06/2022 10:00 | zone=999 | sensor=AQ-99 | pm25=-5 | no2=-1
24/03/2020 15:00 | zone=4 | sensor=AQ-03 | pm25=18.28 | no2=40,7
10/01/2020 11:00 | zone=6 | sensor=AQ-02 | pm25= | no2=N/A
04/10/2021 17:00 | zone=999 | sensor=AQ-01 | pm25=22.78 | no2=-1
10/09/2022 03:00 | zone=2 | sensor=AQ-01 | pm25=NA | no2=40,7
29/09/2019 11:00 | zone=9 | sensor=AQ-03 | pm25=13.19 | no2=6.27
13/03/2019 08:00 | zone=999 | sensor=AQ-02 | pm25= | no2=40,7
12/03/2022 16:00 | zone=10 | sensor=AQ-02 | pm25=-5 | no2=40,7
22/07/2022 02:00 | zone=999 | sensor=AQ-02 | pm25=0 | no2=53.54
07/11/2019 07:00 | zone=3 | sensor=AQ-03 | pm25=19.34 | no2=-1
19/02/2019 01:00 | zone=5 | sensor=AQ-01 | pm25=NA | no2=30.37
24/12/2021 17:00 | zone=999 | sensor=AQ-02 | pm25=12,3 | no2=-1
28/10/2021 11:00 | zone=9 | sensor=AQ-02 | pm25=-5 | no2=
11/01/2022 02:00 | zone=8 | sensor=AQ-02 | pm25=21.91 | no2=40,7
29/06/2020 10:00 | zone=5 | sensor=AQ-03 | pm25=22.39 | no2=N/A
27/08/2021 02:00 | zone=10 | sensor=AQ-99 | pm25=12,3 | no2=40,7
09/04/2022 15:00 | zone=2 | sensor=AQ-01 | pm25=24.03 | no2=22.47
31/01/2019 22:00 | zone=7 | sensor=AQ-02 | pm25=NA | no2=
13/05/2021 18:00 | zone=1 | sensor=AQ-02 | pm25=12,3 | no2=40,7
17/09/2021 00:00 | zone=999 | sensor=AQ-01 | pm25=11.77 | no2=-1
10/12/2021 08:00 | zone=4 | sensor=AQ-01 | pm25=-5 | no2=
24/11/2022 21:00 | zone=6 | sensor=AQ-01 | pm25= | no2=
09/06/2022 15:00 | zone=4 | sensor=AQ-01 | pm25=NA | no2=
01/09/2020 14:00 | zone=5 | sensor=AQ-99 | pm25= | no2=40,7
16/12/2019 20:00 | zone=6 | sensor=AQ-02 | pm25=-5 | no2=N/A
10/12/2020 02:00 | zone=1 | sensor=AQ-03 | pm25=NA | no2=40,7
13/12/2019 08:00 | zone=9 | sensor=AQ-99 | pm25=-5 | no2=
20/10/2021 04:00 | zone=10 | sensor=AQ-01 | pm25=-5 | no2=N/A
09/07/2021 02:00 | zone=2 | sensor=AQ-03 | pm25= | no2=40,7
01/01/2022 20:00 | zone=9 | sensor=AQ-02 | pm25=12,3 | no2=40,7
23/02/2019 15:00 | zone=3 | sensor=AQ-99 | pm25= | no2=
19/02/2021 06:00 | zone=3 | sensor=AQ-99 | pm25=21.66 | no2=40,7
16/12/2020 13:00 | zone=7 | sensor=AQ-03 | pm25=NA | no2=40,7
22/02/2020 12:00 | zone=9 | sensor=AQ-03 | pm25=-5 | no2=-1
21/01/2021 06:00 | zone=9 | sensor=AQ-02 | pm25=13.42 | no2=29.97
23/08/2019 04:00 | zone=5 | sensor=AQ-02 | pm25=12,3 | no2=N/A
02/11/2019 15:00 | zone=8 | sensor=AQ-99 | pm25= | no2=N/A
29/05/2019 21:00 | zone=4 | sensor=AQ-03 | pm25=-5 | no2=
04/03/2020 22:00 | zone=7 | sensor=AQ-99 | pm25=NA | no2=13.17
03/07/2022 11:00 | zone=6 | sensor=AQ-01 | pm25=NA | no2=57.06
26/06/2022 09:00 | zone=1 | sensor=AQ-01 | pm25=NA | no2=-1
06/04/2021 10:00 | zone=3 | sensor=AQ-01 | pm25=-5 | no2=
16/11/2021 07:00 | zone=5 | sensor=AQ-03 | pm25=-5 | no2=N/A
08/03/2020 17:00 | zone=7 | sensor=AQ-03 | pm25=NA | no2=40,7
27/06/2022 04:00 | zone=999 | sensor=AQ-01 | pm25=2.04 | no2=40,7
14/08/2022 02:00 | zone=1 | sensor=AQ-03 | pm25=NA | no2=61.08
07/01/2019 01:00 | zone=7 | sensor=AQ-99 | pm25=NA | no2=
30/03/2021 06:00 | zone=8 | sensor=AQ-03 | pm25=NA | no2=N/A
19/03/2020 15:00 | zone=2 | sensor=AQ-01 | pm25=25.21 | no2=38.63
21/07/2021 08:00 | zone=10 | sensor=AQ-03 | pm25= | no2=-1
31/01/2022 21:00 | zone=5 | sensor=AQ-99 | pm25=NA | no2=
23/09/2020 06:00 | zone=10 | sensor=AQ-02 | pm25=12,3 | no2=9.46
06/11/2021 12:00 | zone=9 | sensor=AQ-03 | pm25=NA | no2=
08/05/2019 12:00 | zone=1 | sensor=AQ-01 | pm25=12,3 | no2=40,7
27/02/2021 23:00 | zone=10 | sensor=AQ-99 | pm25=15.26 | no2=N/A
27/04/2021 06:00 | zone=999 | sensor=AQ-02 | pm25=22.3 | no2=40,7
24/07/2020 01:00 | zone=6 | sensor=AQ-02 | pm25=15.56 | no2=
07/02/2019 17:00 | zone=7 | sensor=AQ-01 | pm25=NA | no2=-1
20/10/2022 20:00 | zone=9 | sensor=AQ-99 | pm25=5.41 | no2=39.21
08/12/2021 15:00 | zone=3 | sensor=AQ-02 | pm25=-5 | no2=-1
01/09/2021 22:00 | zone=999 | sensor=AQ-01 | pm25=NA | no2=40,7
28/08/2020 08:00 | zone=4 | sensor=AQ-02 | pm25= | no2=
24/11/2021 03:00 | zone=999 | sensor=AQ-03 | pm25=12,3 | no2=40,7
06/07/2021 06:00 | zone=5 | sensor=AQ-02 | pm25=12,3 | no2=N/A
21/03/2020 19:00 | zone=1 | sensor=AQ-99 | pm25=12,3 | no2=40,7
03/06/2019 14:00 | zone=8 | sensor=AQ-03 | pm25= | no2=40,7
28/02/2021 06:00 | zone=4 | sensor=AQ-01 | pm25=-5 | no2=-1
18/05/2020 15:00 | zone=7 | sensor=AQ-99 | pm25=12,3 | no2=N/A
30/01/2021 19:00 | zone=4 | sensor=AQ-03 | pm25=-5 | no2=N/A
14/10/2022 16:00 | zone=5 | sensor=AQ-02 | pm25=12,3 | no2=N/A
25/12/2022 15:00 | zone=4 | sensor=AQ-99 | pm25=12,3 | no2=53.29
26/09/2019 11:00 | zone=8 | sensor=AQ-03 | pm25=-5 | no2=42.92
25/10/2021 09:00 | zone=4 | sensor=AQ-02 | pm25=-5 | no2=-1
02/11/2020 17:00 | zone=7 | sensor=AQ-03 | pm25= | no2=N/A
14/04/2019 21:00 | zone=999 | sensor=AQ-03 | pm25=NA | no2=
11/02/2019 13:00 | zone=3 | sensor=AQ-03 | pm25=NA | no2=
13/09/2022 13:00 | zone=4 | sensor=AQ-02 | pm25=-5 | no2=32.64
19/04/2020 17:00 | zone=3 | sensor=AQ-99 | pm25= | no2=40,7
17/01/2019 12:00 | zone=3 | sensor=AQ-99 | pm25=12,3 | no2=15.99
11/11/2020 03:00 | zone=6 | sensor=AQ-99 | pm25=-5 | no2=N/A
03/08/2022 05:00 | zone=3 | sensor=AQ-03 | pm25=12,3 | no2=81.27
30/04/2019 09:00 | zone=4 | sensor=AQ-99 | pm25=10.12 | no2=49.03
17/01/2022 08:00 | zone=5 | sensor=AQ-02 | pm25=NA | no2=47.98
01/06/2021 07:00 | zone=1 | sensor=AQ-01 | pm25=14.42 | no2=-1
04/11/2021 11:00 | zone=8 | sensor=AQ-99 | pm25=-5 | no2=
11/03/2019 21:00 | zone=999 | sensor=AQ-01 | pm25=NA | no2=N/A
21/11/2021 12:00 | zone=3 | sensor=AQ-03 | pm25=NA | no2=-1
23/04/2019 16:00 | zone=999 | sensor=AQ-03 | pm25=20.79 | no2=40,7
17/09/2022 20:00 | zone=999 | sensor=AQ-02 | pm25=-5 | no2=N/A
29/03/2021 19:00 | zone=8 | sensor=AQ-02 | pm25=12,3 | no2=40,7
21/06/2019 00:00 | zone=3 | sensor=AQ-01 | pm25= | no2=40,7
18/09/2019 21:00 | zone=4 | sensor=AQ-99 | pm25=12,3 | no2=-1
08/10/2021 20:00 | zone=9 | sensor=AQ-01 | pm25=NA | no2=-1
16/11/2022 02:00 | zone=7 | sensor=AQ-03 | pm25=-5 | no2=7.01
25/12/2020 15:00 | zone=10 | sensor=AQ-03 | pm25=14.5 | no2=-1
21/04/2020 01:00 | zone=999 | sensor=AQ-03 | pm25=12,3 | no2=N/A
16/04/2020 12:00 | zone=2 | sensor=AQ-03 | pm25=14.97 | no2=
22/09/2020 05:00 | zone=7 | sensor=AQ-03 | pm25= | no2=45.09
09/10/2020 11:00 | zone=9 | sensor=AQ-03 | pm25= | no2=40,7
06/09/2022 11:00 | zone=2 | sensor=AQ-02 | pm25=-5 | no2=34.14
01/05/2022 20:00 | zone=8 | sensor=AQ-03 | pm25=12,3 | no2=
03/02/2022 12:00 | zone=8 | sensor=AQ-03 | pm25=-5 | no2=14.13
16/08/2020 01:00 | zone=5 | sensor=AQ-99 | pm25=12,3 | no2=53.66
26/10/2022 18:00 | zone=2 | sensor=AQ-03 | pm25=0 | no2=40,7
28/10/2020 13:00 | zone=5 | sensor=AQ-99 | pm25=11.77 | no2=8.22
28/04/2019 05:00 | zone=8 | sensor=AQ-99 | pm25=-5 | no2=
10/08/2021 07:00 | zone=4 | sensor=AQ-02 | pm25=12.55 | no2=-1
07/12/2022 05:00 | zone=6 | sensor=AQ-01 | pm25=NA | no2=40,7
02/01/2020 02:00 | zone=6 | sensor=AQ-01 | pm25=12,3 | no2=
15/08/2021 02:00 | zone=4 | sensor=AQ-03 | pm25=0 | no2=
23/12/2019 19:00 | zone=7 | sensor=AQ-02 | pm25=-5 | no2=N/A
13/05/2021 02:00 | zone=9 | sensor=AQ-99 | pm25=-5 | no2=40,7
14/01/2019 07:00 | zone=7 | sensor=AQ-01 | pm25=NA | no2=-1
01/06/2021 15:00 | zone=4 | sensor=AQ-01 | pm25= | no2=N/A
18/02/2022 09:00 | zone=4 | sensor=AQ-01 | pm25= | no2=-1
19/04/2021 09:00 | zone=1 | sensor=AQ-01 | pm25=6.16 | no2=12.15
18/04/2019 19:00 | zone=6 | sensor=AQ-02 | pm25=NA | no2=
23/01/2020 23:00 | zone=1 | sensor=AQ-02 | pm25=12,3 | no2=62.72
19/07/2019 09:00 | zone=5 | sensor=AQ-03 | pm25= | no2=50.44
30/07/2021 02:00 | zone=2 | sensor=AQ-01 | pm25=12,3 | no2=
12/01/2020 03:00 | zone=6 | sensor=AQ-03 | pm25= | no2=
17/09/2019 12:00 | zone=999 | sensor=AQ-03 | pm25=-5 | no2=40,7
14/09/2022 19:00 | zone=1 | sensor=AQ-01 | pm25=20.05 | no2=34.81
06/09/2020 02:00 | zone=7 | sensor=AQ-02 | pm25=-5 | no2=
17/01/2022 13:00 | zone=6 | sensor=AQ-03 | pm25=-5 | no2=
17/10/2021 17:00 | zone=5 | sensor=AQ-02 | pm25=12,3 | no2=40,7
07/09/2022 15:00 | zone=4 | sensor=AQ-01 | pm25=12,3 | no2=35.78
17/02/2020 07:00 | zone=8 | sensor=AQ-03 | pm25= | no2=
19/12/2021 04:00 | zone=2 | sensor=AQ-03 | pm25=-5 | no2=17.46
28/12/2020 22:00 | zone=7 | sensor=AQ-99 | pm25=16.62 | no2=-1
28/01/2020 22:00 | zone=6 | sensor=AQ-01 | pm25=12,3 | no2=17.81
20/11/2022 04:00 | zone=9 | sensor=AQ-02 | pm25=-5 | no2=
17/10/2020 19:00 | zone=9 | sensor=AQ-01 | pm25=NA | no2=40,7
26/07/2020 18:00 | zone=999 | sensor=AQ-01 | pm25=NA | no2=
02/04/2021 10:00 | zone=5 | sensor=AQ-99 | pm25= | no2=39.78
16/03/2021 15:00 | zone=3 | sensor=AQ-01 | pm25=NA | no2=50.51
21/07/2022 06:00 | zone=1 | sensor=AQ-01 | pm25=-5 | no2=27.84
06/11/2022 00:00 | zone=3 | sensor=AQ-99 | pm25=35.07 | no2=
18/07/2020 23:00 | zone=10 | sensor=AQ-03 | pm25=24.1 | no2=
21/08/2021 16:00 | zone=10 | sensor=AQ-03 | pm25=NA | no2=40,7
24/12/2019 15:00 | zone=1 | sensor=AQ-03 | pm25=-5 | no2=40,7
08/09/2022 10:00 | zone=7 | sensor=AQ-01 | pm25=-5 | no2=-1
26/04/2020 14:00 | zone=5 | sensor=AQ-03 | pm25=-5 | no2=40,7
27/07/2020 06:00 | zone=999 | sensor=AQ-03 | pm25= | no2=-1
21/09/2021 06:00 | zone=5 | sensor=AQ-99 | pm25=12,3 | no2=46.43
15/05/2021 13:00 | zone=9 | sensor=AQ-03 | pm25=18.65 | no2=N/A
10/02/2019 15:00 | zone=1 | sensor=AQ-01 | pm25=-5 | no2=-1
18/10/2019 19:00 | zone=7 | sensor=AQ-01 | pm25= | no2=-1
13/12/2019 09:00 | zone=8 | sensor=AQ-99 | pm25= | no2=N/A
26/11/2022 02:00 | zone=7 | sensor=AQ-02 | pm25= | no2=-1
24/03/2022 15:00 | zone=3 | sensor=AQ-02 | pm25= | no2=N/A
18/04/2021 16:00 | zone=9 | sensor=AQ-01 | pm25=-5 | no2=36.11
29/12/2019 22:00 | zone=999 | sensor=AQ-01 | pm25= | no2=40,7
06/08/2020 08:00 | zone=2 | sensor=AQ-02 | pm25=NA | no2=12.04
10/10/2020 13:00 | zone=999 | sensor=AQ-02 | pm25=12,3 | no2=40,7
16/03/2020 03:00 | zone=5 | sensor=AQ-02 | pm25=-5 | no2=
23/12/2022 03:00 | zone=1 | sensor=AQ-99 | pm25=-5 | no2=N/A
18/06/2022 22:00 | zone=9 | sensor=AQ-99 | pm25= | no2=-1
01/03/2022 18:00 | zone=4 | sensor=AQ-01 | pm25=14.37 | no2=-1
03/10/2021 20:00 | zone=3 | sensor=AQ-01 | pm25=-5 | no2=40,7
01/09/2019 11:00 | zone=6 | sensor=AQ-99 | pm25=6.12 | no2=N/A
18/03/2019 16:00 | zone=1 | sensor=AQ-99 | pm25=NA | no2=46.02
06/04/2022 02:00 | zone=10 | sensor=AQ-01 | pm25=-5 | no2=32.98
21/07/2022 08:00 | zone=2 | sensor=AQ-99 | pm25= | no2=40,7
24/05/2021 01:00 | zone=3 | sensor=AQ-99 | pm25= | no2=N/A
03/08/2020 18:00 | zone=9 | sensor=AQ-99 | pm25=10.43 | no2=40,7
28/08/2021 07:00 | zone=7 | sensor=AQ-01 | pm25=-5 | no2=N/A
05/11/2021 22:00 | zone=4 | sensor=AQ-02 | pm25=15.3 | no2=66.6
29/09/2022 08:00 | zone=2 | sensor=AQ-99 | pm25=12,3 | no2=40,7
24/06/2020 11:00 | zone=7 | sensor=AQ-99 | pm25=25.23 | no2=
17/06/2021 06:00 | zone=4 | sensor=AQ-99 | pm25=12,3 | no2=40,7
22/02/2021 04:00 | zone=5 | sensor=AQ-02 | pm25= | no2=12.82
06/02/2019 11:00 | zone=9 | sensor=AQ-01 | pm25=-5 | no2=-1
29/05/2021 17:00 | zone=3 | sensor=AQ-02 | pm25= | no2=-1
19/01/2019 10:00 | zone=2 | sensor=AQ-99 | pm25=12,3 | no2=-1
27/03/2021 07:00 | zone=9 | sensor=AQ-02 | pm25=12,3 | no2=-1
02/10/2020 10:00 | zone=9 | sensor=AQ-01 | pm25= | no2=-1
05/10/2021 05:00 | zone=4 | sensor=AQ-02 | pm25=-5 | no2=40,7
08/03/2021 13:00 | zone=10 | sensor=AQ-99 | pm25=NA | no2=40,7
16/01/2019 09:00 | zone=999 | sensor=AQ-01 | pm25=-5 | no2=
10/11/2020 22:00 | zone=7 | sensor=AQ-03 | pm25=12,3 | no2=26.88
03/05/2021 05:00 | zone=8 | sensor=AQ-01 | pm25=-5 | no2=N/A
19/11/2021 03:00 | zone=7 | sensor=AQ-03 | pm25= | no2=-1
01/05/2019 19:00 | zone=7 | sensor=AQ-03 | pm25=12,3 | no2=N/A
12/06/2022 19:00 | zone=3 | sensor=AQ-99 | pm25= | no2=
